"cellid","center_x","center_y","slice_id","sample_id","class_label","subclass","label"
1.57473315859127e+38,5743.80847221655,-2421.71507087189,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.57475918300158e+38,6550.34489828628,-3684.80413371384,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
1.57484403691768e+38,1117.62603839938,-2458.94532555067,"mouse1_slice71","mouse1_sample2","Other","OPC","OPC"
1.57513042146686e+38,4447.02375494872,3209.27881898972,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.57522804007546e+38,-3993.20056359786,2000.36283744782,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.57523840420977e+38,-3246.06946007759,1364.89565060824,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.57530191622699e+38,869.286981622683,-1876.16710957737,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.57532110732463e+38,2652.83198757396,2108.17702421534,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.5754743190522e+38,6435.40789464881,-4188.70786538045,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.57551858640997e+38,NA,NA,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.57571628625876e+38,-2474.72539585721,3177.77503034285,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
1.57571683589779e+38,-2858.92591155286,1045.24798371593,"mouse1_slice102","mouse1_sample2","Other","VLMC","VLMC"
1.57586312866697e+38,5815.74170257754,-3542.06347899422,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
1.57602341526908e+38,4544.77786759263,-4543.60603808554,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.5762795487509e+38,2480.84090120834,2048.79384554264,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.57642812862133e+38,4416.39129113744,-3816.63015494261,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.57664083096912e+38,5634.68198710698,-3735.35547151189,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.57670079327913e+38,-4886.2075749955,-3341.4315141584,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.57677253802677e+38,-4131.51145910431,-4252.84047023154,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
1.57696378432192e+38,1144.08714574482,-2725.20218201682,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
1.57696825402507e+38,5508.75830045577,-3935.78822300185,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.57701414464777e+38,-3500.58826733472,1937.50405902124,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
1.57708087971344e+38,-2156.83338151348,3219.80904502361,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.57709566767048e+38,3791.45542473779,1762.2058990851,"mouse1_slice91","mouse1_sample2","GABAergic","Lamp5","Lamp5_3"
1.57754673560483e+38,4340.83491381995,-4195.56154409951,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.5776654764653e+38,3285.13621648227,1539.61501005232,"mouse1_slice91","mouse1_sample2","Other","OPC","OPC"
1.57769103656308e+38,-4644.21577862628,-4574.52905409002,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_1"
1.57795749737953e+38,-5967.50698296001,-4465.74448710314,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.57820235025054e+38,5428.41549651287,-2648.33338125742,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.57825512421708e+38,-2574.46933232844,1805.44696362064,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.57834350146028e+38,-5571.03409989806,-3227.33859697753,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.57867034922672e+38,1283.51875835235,-2773.82081205406,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.57887197928505e+38,3344.47012557314,2964.77214689601,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.57894742482943e+38,2083.27692889406,-3700.81180662272,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.57900691476214e+38,-2862.40004629291,1839.50265608848,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
1.57920903344633e+38,3598.50485931446,3002.88249524723,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.57924949286082e+38,-2670.32387084794,1736.15444378677,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.57934976646101e+38,6262.32713769727,-2367.79724653686,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
1.57943598274319e+38,-5480.23632738357,-3721.25254138371,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
1.57947421689107e+38,-4449.20229734958,-4864.04539485147,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.57950638527252e+38,3632.39014123423,3303.47624002073,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
1.57951298533571e+38,2754.7593889048,1921.66073388371,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.57979850544279e+38,441.244402584841,-2828.0871496944,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.57988000220505e+38,-4868.76322534072,-4072.49799517929,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
1.5805536218129e+38,4275.08371156556,-3795.99974917707,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
1.58060747485067e+38,-3475.17129428122,1674.41032614529,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.5807784005856e+38,2919.76521838793,2654.4063802035,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.58090310006485e+38,-2300.46097441586,2223.73337808792,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
1.58135397004396e+38,1607.73288104539,-2797.07677864345,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.58197281554992e+38,-5942.87383452383,-4290.25646205677,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.58201223130221e+38,-5321.4605109989,-3139.5030554061,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_3"
1.58232365812667e+38,-5314.29244371524,-2928.0564979898,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58234081318341e+38,953.00655207374,-2431.66769159426,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.5823698520694e+38,-2391.39980973975,1480.93913478275,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58243450674085e+38,4558.99313300632,-3456.43470069388,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58247487801102e+38,-5935.34716183938,-4090.70164973276,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.58248641656779e+38,2940.31440740425,2662.2857349554,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.58260763607705e+38,-5438.71905904203,-3547.98405833232,"mouse1_slice62","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
1.58264498347739e+38,5245.86892199098,-2568.95693708433,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.58265294752541e+38,5293.9092959151,-2520.26843699029,"mouse1_slice81","mouse1_sample2","Other","Micro","Micro_1"
1.58301614105379e+38,5118.18721262533,-3421.95758201392,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.58313172964361e+38,-4194.74858641247,1562.19731536365,"mouse1_slice102","mouse1_sample2","Other","Micro","Micro_1"
1.58318874795476e+38,4498.7364742577,2411.13357190107,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58320051198549e+38,4375.46529892508,2334.13265208637,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.58336880014909e+38,4871.47106279145,2679.85616767212,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.5833861961429e+38,3999.4307837992,2616.86656640256,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_2"
1.58341686419618e+38,-4430.69367841113,-3456.22095781814,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
1.58361640593015e+38,-2021.90287316599,2250.20742852439,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.58364804264678e+38,NA,NA,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.58364813075357e+38,6389.42377509835,-4288.90643602308,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_2"
1.58379924262433e+38,6523.66700826483,-3720.54419403214,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
1.58403392966865e+38,-5907.34116236353,-3402.76819042176,"mouse1_slice62","mouse1_sample2","Other","Micro","Micro_1"
1.58421267002781e+38,-3340.00128504774,1248.93435693331,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58424321667675e+38,-4766.51936833527,-4715.38908224392,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.58445284874494e+38,2585.54020603252,1848.51731759082,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.5844741463078e+38,3645.30427690325,3397.37316953086,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.58485460253602e+38,3567.09302978777,3264.2354596156,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_1"
1.58529395520375e+38,4442.68812300059,3153.80592327533,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.58537136209655e+38,2430.27739873926,1683.54932144722,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.58543332866946e+38,-4684.60720735285,-3147.87568979326,"mouse1_slice62","mouse1_sample2","Other","PVM","PVM"
1.58544594790107e+38,4261.23936262106,2819.70381722215,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_1"
1.5854570877947e+38,3134.42546027781,2657.5509080426,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
1.58575585080007e+38,-2150.24252789592,2237.4661974529,"mouse1_slice102","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
1.58583464901299e+38,4883.75221044054,-3278.06018987974,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.58591032980441e+38,5905.84579174969,-2887.84975922838,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.58597735028635e+38,4546.06058876681,-4379.70419212607,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.58598326624705e+38,6199.46901845881,-2555.76194173829,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.58600395312313e+38,506.909713339313,-2954.31540302822,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.58616994868687e+38,1378.58171882796,-3715.99762306304,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_3"
1.58618847975617e+38,-3107.33624564179,2392.50866656893,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
1.58619688234291e+38,6494.90718210739,-3859.18423097073,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
1.58638851128614e+38,5183.17007766258,-3069.88650588102,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.58640184218942e+38,5705.11089975017,-4308.32606130892,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6b","L6b_1"
1.58648833369239e+38,5856.19516930875,-4282.58545455304,"mouse1_slice81","mouse1_sample2","Other","Micro","Micro_1"
1.58648907951506e+38,3084.79524432505,2737.08600528931,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.58657598781316e+38,-2649.77821200966,2364.01634181985,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.58677014704812e+38,2572.37885326029,2026.11755567622,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_7"
1.58704116254745e+38,-2402.53066883452,2543.50381088621,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
1.58742419119598e+38,-5978.59233521645,-2883.6265110541,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.58754345386783e+38,6379.21113057931,-3199.53142524478,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.58758937455859e+38,-2233.88672556372,3105.96837578123,"mouse1_slice102","mouse1_sample2","GABAergic","Pvalb","Pvalb_3"
1.58771457251122e+38,3027.29899502749,2704.60075973929,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.58808239663561e+38,677.370050563659,-2397.76057435421,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
1.58827133385517e+38,3052.69753370282,1715.00999764157,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.58835425376908e+38,-3064.66910028396,1522.005852545,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.58837425334775e+38,-1567.70435869522,2606.0222713089,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
1.58842605731531e+38,-2066.32630036882,1979.06457234226,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.58842924070696e+38,-3543.40344696344,2772.43936552274,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
1.58859547157407e+38,-4702.09452983523,-4343.40188284932,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
1.58887852711643e+38,5114.93236537213,-4330.55956475951,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.58891322538683e+38,1346.59985576983,-3917.36661733545,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
1.58918945795618e+38,-6051.18797278731,-2625.03516700122,"mouse1_slice62","mouse1_sample2","GABAergic","Vip","Vip_1"
1.58923936734766e+38,-3417.69899459848,1357.36671887532,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.58929982348781e+38,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.58934343985991e+38,2314.11415371952,1617.42220050092,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.58934822198387e+38,4863.1169583824,-4047.21149398707,"mouse1_slice81","mouse1_sample2","Other","Oligo","Oligo_1"
1.58935733478067e+38,4101.53227496249,3219.3265596803,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
1.58951897641447e+38,4382.64610992193,2240.73477015362,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.58966235162292e+38,6362.53525894875,-4241.45851836122,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.58980365852217e+38,3452.49375831899,2954.93551179859,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.58980858081258e+38,4114.25446343026,2131.70964909243,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
1.58982932194036e+38,-2983.44878120855,2605.08314969578,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.58984900182198e+38,5954.62351328898,-2488.02772140992,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.59001095667496e+38,-4594.52387014281,-3451.90566540451,"mouse1_slice62","mouse1_sample2","GABAergic","Vip","Vip_2"
1.59005785077712e+38,1434.26251476244,-1874.58713158042,"mouse1_slice71","mouse1_sample2","Other","VLMC","VLMC"
1.59006709169999e+38,267.328438988056,-1822.51881426921,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_8"
1.5902053011265e+38,4055.86527680238,1913.76344318457,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.59033633373785e+38,-5407.09412211551,-4208.75226900693,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.59041537372469e+38,657.724990840965,-2378.80370829675,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.59051301233242e+38,854.994464536726,-3682.0422078557,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.59066702354558e+38,1914.29801514587,-2532.15766696793,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59075129915246e+38,875.417971573686,-2201.49284796023,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.59121277159047e+38,-1524.60247122122,2839.72165735244,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.59125893105834e+38,475.789182550364,-3431.65071849084,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
1.59130980800356e+38,976.229009505939,-3241.22704137953,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.59158142803756e+38,-1619.00647782209,3041.27357230259,"mouse1_slice102","mouse1_sample2","GABAergic","Vip","Vip_8"
1.59175760371262e+38,-2060.85259875086,3014.83975049855,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
1.59204485413463e+38,3972.1189743542,2057.31759986731,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_SSp_1"
1.5920862685655e+38,-3572.38774922086,1461.83457632244,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
1.59217536295312e+38,4770.17052655871,2680.72625929313,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.59241015351968e+38,1610.2882855218,-3862.20412860722,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.59270744682784e+38,-4771.29179397367,-4239.93423398133,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
1.59280284458995e+38,-5119.84454837962,-4353.80046320174,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.59302093141688e+38,1017.32263835192,-2472.31039341181,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
1.59331725807584e+38,NA,NA,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
1.59340714436459e+38,-3430.28075352251,1288.62704443757,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.59354604351356e+38,1559.50221946442,-2965.54068471644,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_4"
1.59355181774799e+38,NA,NA,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.59363677315921e+38,5048.36488656071,-3542.9157763107,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
1.59367094646779e+38,4911.22006108566,-4103.22184558713,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_1"
1.59384054848416e+38,-2406.34504564428,1619.18123611872,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59402703252305e+38,-5921.45917535092,-3361.1548151981,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
1.59406866497357e+38,-1426.79447810192,2679.60169157111,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.59419513097395e+38,5344.50100013891,-2679.37798504739,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59451276393245e+38,-4567.53919684902,-3615.22179435223,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
1.59464298120781e+38,4541.37207747264,-3845.08058105925,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59474343366264e+38,622.291003060823,-3559.29314146128,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_7"
1.59489963812075e+38,291.071890077845,-3563.65388395507,"mouse1_slice71","mouse1_sample2","Other","OPC","OPC"
1.59493236898157e+38,819.635653148874,-2837.75741002358,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
1.59515495692975e+38,-2411.67871103112,2042.1064133406,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.5952394085061e+38,196.880287564702,-1788.723434363,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.59529815327904e+38,1026.05292101105,-3301.14662934313,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_6"
1.59530636162436e+38,NA,NA,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.59533925986983e+38,-5076.64044595795,-2953.55469529866,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
1.5953441438262e+38,-2490.89869720731,1565.14472763079,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59550329319593e+38,4307.11570171821,-3969.70489826545,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
1.59555151741858e+38,-2681.14737487255,2424.8395625534,"mouse1_slice102","mouse1_sample2","GABAergic","Lamp5","Lamp5_1"
1.59559764872907e+38,1255.36644733103,-3522.32807378302,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
1.59573089106141e+38,-5217.1023566588,-3626.80597123453,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_1"
1.59587321320069e+38,6008.93497611181,-3270.04522524211,"mouse1_slice81","mouse1_sample2","Other","Peri","Peri"
1.59589687015756e+38,1053.84286612159,-3360.83424789856,"mouse1_slice71","mouse1_sample2","GABAergic","Sst","Sst_3"
1.5959765559367e+38,3624.69913988007,2615.69176052384,"mouse1_slice91","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
1.596088671335e+38,2896.88927734169,1618.75429422629,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
1.59640540539877e+38,-2230.72293517414,2421.70606511712,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.59640811199712e+38,2388.09612575997,1506.34012429551,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.5965318088382e+38,-3353.5463422202,1325.81385091132,"mouse1_slice102","mouse1_sample2","Other","Peri","Peri"
1.59661252104746e+38,-2268.42186526802,2450.07519797602,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
1.59669059422756e+38,3896.66009594195,2944.12034509494,"mouse1_slice91","mouse1_sample2","Other","Oligo","Oligo_1"
1.59673544666825e+38,5234.87543560426,-4472.38347336974,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.59680003064187e+38,5250.85991389377,-4545.30521202167,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
1.596907371721e+38,-3305.68650989145,2697.2558341694,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_2"
1.59707818651671e+38,-2809.27042885596,2337.05731731581,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
1.59751486908878e+38,668.577870292479,-2119.43078331629,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
1.59764153045576e+38,441.737130387936,-2003.43922025567,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_2"
1.59814232705347e+38,4805.19280390683,-4134.83889732083,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_8"
1.59819811147193e+38,-3203.67606413359,1240.16455654973,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.59830001574953e+38,5456.02237582315,-4301.69634594161,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.59839075757466e+38,695.894193670617,-2564.64709566881,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
1.59854120952605e+38,2317.03649251292,1689.04796287118,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.598571465077e+38,6389.7963444767,-3760.31678599153,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.59893993772014e+38,3282.40899440945,1630.68442859809,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
1.59896726544001e+38,-2680.1884096049,3039.06249128476,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6b","L6b_1"
1.59900039033189e+38,5385.01797607853,-3321.49480712571,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
1.59911540349763e+38,-6001.05767734572,-3053.82626231848,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
1.59923162651877e+38,-5917.56948388326,-4241.71078891837,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
1.59934961484054e+38,773.171716617092,-1638.48223703362,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
1.59938836078077e+38,694.565172407896,-1745.28830283802,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
1.599393315216e+38,1341.11916750223,-2423.60950484277,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_2"
1.59960347677299e+38,5251.87895662842,-2564.76981932799,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
1.59965192180212e+38,439.959934585986,-3050.64728778602,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_1"
1.5997463315211e+38,2913.29013679872,2076.21357253108,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.59992411452719e+38,-2482.02147002622,2813.62611104331,"mouse1_slice102","mouse1_sample2","Other","Endo","Endo"
1.59994110655241e+38,5964.73591934162,-2520.59472534707,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_3"
1.60004807357682e+38,-3677.78680614704,2385.44910587816,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
1.6001545333477e+38,-3151.1838168099,3130.93493977988,"mouse1_slice102","mouse1_sample2","Other","Astro","Astro_2"
1.60022433823333e+38,-2842.20488335126,3337.32372286537,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_2"
1.6003798087953e+38,-5268.81524115325,-4844.57594252226,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_1"
1.60039517260029e+38,2921.02837260625,1449.42566909221,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
1.60057921632323e+38,4592.66886054617,-4412.90014303241,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
